monthly_prescription_id,hcp_id,product_id,rx_month,source_record_count,rx_count,units_dispensed,average_units_per_prescription
H0427_P004_202508,H0427,P004,2025-08-01,1,2,76,38.0
H0427_P004_202509,H0427,P004,2025-09-01,1,1,22,22.0
H0427_P004_202510,H0427,P004,2025-10-01,1,2,104,52.0
H0427_P004_202511,H0427,P004,2025-11-01,1,2,106,53.0
H0427_P004_202512,H0427,P004,2025-12-01,1,1,50,50.0
H0427_P004_202601,H0427,P004,2026-01-01,1,2,90,45.0
H0427_P004_202602,H0427,P004,2026-02-01,1,2,120,60.0
H0427_P004_202603,H0427,P004,2026-03-01,1,1,25,25.0
H0427_P005_202509,H0427,P005,2025-09-01,1,3,105,35.0
H0427_P005_202510,H0427,P005,2025-10-01,1,1,35,35.0
H0427_P005_202601,H0427,P005,2026-01-01,1,1,23,23.0
H0427_P005_202602,H0427,P005,2026-02-01,1,2,66,33.0
H0428_P001_202506,H0428,P001,2025-06-01,1,2,64,32.0
H0428_P001_202507,H0428,P001,2025-07-01,1,3,144,48.0
H0428_P001_202509,H0428,P001,2025-09-01,1,3,132,44.0
H0428_P001_202510,H0428,P001,2025-10-01,1,3,72,24.0
H0428_P001_202511,H0428,P001,2025-11-01,1,2,98,49.0
H0428_P001_202512,H0428,P001,2025-12-01,1,2,72,36.0
H0428_P001_202601,H0428,P001,2026-01-01,1,2,64,32.0
H0428_P001_202602,H0428,P001,2026-02-01,1,2,84,42.0
H0428_P002_202506,H0428,P002,2025-06-01,1,1,48,48.0
H0428_P002_202507,H0428,P002,2025-07-01,1,2,102,51.0
H0428_P002_202509,H0428,P002,2025-09-01,1,2,108,54.0
H0428_P002_202511,H0428,P002,2025-11-01,1,2,74,37.0
H0428_P002_202512,H0428,P002,2025-12-01,1,1,42,42.0
H0428_P002_202601,H0428,P002,2026-01-01,1,2,120,60.0
H0428_P002_202603,H0428,P002,2026-03-01,1,2,80,40.0
H0428_P003_202509,H0428,P003,2025-09-01,1,1,54,54.0
H0428_P003_202601,H0428,P003,2026-01-01,1,1,27,27.0
H0428_P004_202507,H0428,P004,2025-07-01,1,2,78,39.0
H0428_P004_202508,H0428,P004,2025-08-01,1,1,40,40.0
H0428_P004_202509,H0428,P004,2025-09-01,1,1,50,50.0
H0428_P004_202511,H0428,P004,2025-11-01,1,3,135,45.0
H0428_P004_202512,H0428,P004,2025-12-01,1,2,112,56.0
H0428_P004_202601,H0428,P004,2026-01-01,1,2,54,27.0
H0428_P004_202602,H0428,P004,2026-02-01,1,1,26,26.0
H0428_P005_202506,H0428,P005,2025-06-01,1,2,100,50.0
H0428_P005_202507,H0428,P005,2025-07-01,1,1,59,59.0
H0428_P005_202508,H0428,P005,2025-08-01,1,2,88,44.0
H0428_P005_202509,H0428,P005,2025-09-01,1,2,58,29.0
H0428_P005_202510,H0428,P005,2025-10-01,1,3,102,34.0
H0428_P005_202511,H0428,P005,2025-11-01,1,2,82,41.0
H0428_P005_202512,H0428,P005,2025-12-01,1,6,138,23.0
H0428_P005_202601,H0428,P005,2026-01-01,1,6,150,25.0
H0429_P001_202506,H0429,P001,2025-06-01,1,1,23,23.0
H0429_P001_202507,H0429,P001,2025-07-01,1,2,68,34.0
H0429_P001_202508,H0429,P001,2025-08-01,1,3,177,59.0
H0429_P001_202509,H0429,P001,2025-09-01,1,2,46,23.0
H0429_P001_202510,H0429,P001,2025-10-01,1,2,92,46.0
H0429_P001_202511,H0429,P001,2025-11-01,1,2,106,53.0
H0429_P001_202512,H0429,P001,2025-12-01,1,4,184,46.0
H0429_P001_202601,H0429,P001,2026-01-01,1,1,31,31.0
H0429_P001_202602,H0429,P001,2026-02-01,1,1,39,39.0
H0429_P001_202603,H0429,P001,2026-03-01,1,2,86,43.0
H0429_P002_202506,H0429,P002,2025-06-01,1,1,39,39.0
H0429_P002_202507,H0429,P002,2025-07-01,1,1,48,48.0
H0429_P002_202508,H0429,P002,2025-08-01,1,1,35,35.0
H0429_P002_202510,H0429,P002,2025-10-01,1,3,180,60.0
H0429_P002_202511,H0429,P002,2025-11-01,1,1,27,27.0
H0429_P002_202512,H0429,P002,2025-12-01,1,1,34,34.0
H0429_P002_202601,H0429,P002,2026-01-01,1,2,74,37.0
H0429_P002_202602,H0429,P002,2026-02-01,1,1,60,60.0
H0429_P002_202603,H0429,P002,2026-03-01,1,1,39,39.0
H0429_P003_202512,H0429,P003,2025-12-01,1,1,51,51.0
H0429_P003_202601,H0429,P003,2026-01-01,1,1,54,54.0
H0429_P003_202603,H0429,P003,2026-03-01,1,1,46,46.0
H0429_P004_202506,H0429,P004,2025-06-01,1,2,100,50.0
H0429_P004_202508,H0429,P004,2025-08-01,1,2,42,21.0
H0429_P004_202509,H0429,P004,2025-09-01,1,3,180,60.0
H0429_P004_202510,H0429,P004,2025-10-01,1,2,100,50.0
H0429_P004_202511,H0429,P004,2025-11-01,1,1,43,43.0
H0429_P004_202601,H0429,P004,2026-01-01,1,2,82,41.0
H0429_P004_202603,H0429,P004,2026-03-01,1,2,46,23.0
H0429_P005_202508,H0429,P005,2025-08-01,1,1,21,21.0
H0429_P005_202512,H0429,P005,2025-12-01,1,1,43,43.0
H0429_P005_202601,H0429,P005,2026-01-01,1,1,39,39.0
H0429_P005_202603,H0429,P005,2026-03-01,1,2,52,26.0
H0430_P001_202506,H0430,P001,2025-06-01,1,1,20,20.0
H0430_P001_202507,H0430,P001,2025-07-01,1,4,152,38.0
H0430_P001_202508,H0430,P001,2025-08-01,1,1,56,56.0
H0430_P001_202510,H0430,P001,2025-10-01,1,2,46,23.0
H0430_P001_202511,H0430,P001,2025-11-01,1,1,33,33.0
H0430_P001_202512,H0430,P001,2025-12-01,1,4,224,56.0
H0430_P001_202601,H0430,P001,2026-01-01,1,1,36,36.0
H0430_P001_202602,H0430,P001,2026-02-01,1,3,132,44.0
H0430_P001_202603,H0430,P001,2026-03-01,1,1,60,60.0
H0430_P003_202506,H0430,P003,2025-06-01,1,3,111,37.0
H0430_P003_202508,H0430,P003,2025-08-01,1,2,40,20.0
H0430_P003_202509,H0430,P003,2025-09-01,1,2,40,20.0
H0430_P003_202510,H0430,P003,2025-10-01,1,1,26,26.0
H0430_P003_202511,H0430,P003,2025-11-01,1,2,56,28.0
H0430_P003_202512,H0430,P003,2025-12-01,1,1,41,41.0
H0430_P003_202601,H0430,P003,2026-01-01,1,1,37,37.0
H0430_P003_202602,H0430,P003,2026-02-01,1,1,34,34.0
H0431_P001_202509,H0431,P001,2025-09-01,1,1,48,48.0
H0431_P001_202601,H0431,P001,2026-01-01,1,1,36,36.0
H0431_P001_202602,H0431,P001,2026-02-01,1,1,32,32.0
H0431_P002_202506,H0431,P002,2025-06-01,1,2,98,49.0
H0431_P002_202507,H0431,P002,2025-07-01,1,2,116,58.0
H0431_P002_202508,H0431,P002,2025-08-01,1,3,177,59.0
H0431_P002_202509,H0431,P002,2025-09-01,1,1,37,37.0
H0431_P002_202510,H0431,P002,2025-10-01,1,2,68,34.0
H0431_P002_202512,H0431,P002,2025-12-01,1,1,49,49.0
H0431_P002_202601,H0431,P002,2026-01-01,1,2,80,40.0
H0431_P002_202602,H0431,P002,2026-02-01,1,3,99,33.0
H0431_P002_202603,H0431,P002,2026-03-01,1,3,60,20.0
H0431_P003_202507,H0431,P003,2025-07-01,1,1,40,40.0
H0431_P003_202508,H0431,P003,2025-08-01,1,2,90,45.0
H0431_P003_202509,H0431,P003,2025-09-01,1,5,245,49.0
H0431_P003_202510,H0431,P003,2025-10-01,1,4,112,28.0
H0431_P003_202511,H0431,P003,2025-11-01,1,2,100,50.0
H0431_P003_202512,H0431,P003,2025-12-01,1,2,72,36.0
H0431_P003_202601,H0431,P003,2026-01-01,1,2,88,44.0
H0431_P003_202602,H0431,P003,2026-02-01,1,2,56,28.0
H0431_P003_202603,H0431,P003,2026-03-01,1,1,38,38.0
H0431_P004_202508,H0431,P004,2025-08-01,1,3,99,33.0
H0431_P004_202509,H0431,P004,2025-09-01,1,6,126,21.0
H0431_P004_202510,H0431,P004,2025-10-01,1,1,37,37.0
H0431_P004_202511,H0431,P004,2025-11-01,1,4,232,58.0
H0431_P004_202601,H0431,P004,2026-01-01,1,4,188,47.0
H0431_P004_202602,H0431,P004,2026-02-01,1,4,188,47.0
H0431_P004_202603,H0431,P004,2026-03-01,1,3,69,23.0
H0431_P005_202506,H0431,P005,2025-06-01,1,2,98,49.0
H0431_P005_202507,H0431,P005,2025-07-01,1,2,80,40.0
H0431_P005_202508,H0431,P005,2025-08-01,1,1,49,49.0
H0431_P005_202602,H0431,P005,2026-02-01,1,1,60,60.0
H0431_P005_202603,H0431,P005,2026-03-01,1,1,36,36.0
H0432_P001_202511,H0432,P001,2025-11-01,1,4,92,23.0
H0432_P001_202512,H0432,P001,2025-12-01,1,1,20,20.0
H0432_P001_202601,H0432,P001,2026-01-01,1,2,60,30.0
H0432_P001_202602,H0432,P001,2026-02-01,1,3,162,54.0
H0432_P001_202603,H0432,P001,2026-03-01,1,2,106,53.0
H0432_P002_202506,H0432,P002,2025-06-01,1,4,84,21.0
H0432_P002_202507,H0432,P002,2025-07-01,1,4,236,59.0
H0432_P002_202509,H0432,P002,2025-09-01,1,2,60,30.0
H0432_P002_202510,H0432,P002,2025-10-01,1,3,168,56.0
H0432_P002_202511,H0432,P002,2025-11-01,1,1,48,48.0
H0432_P002_202512,H0432,P002,2025-12-01,1,2,82,41.0
H0432_P002_202601,H0432,P002,2026-01-01,1,1,32,32.0
H0432_P002_202602,H0432,P002,2026-02-01,1,5,300,60.0
H0432_P002_202603,H0432,P002,2026-03-01,1,3,147,49.0
H0432_P003_202507,H0432,P003,2025-07-01,1,4,132,33.0
H0432_P003_202508,H0432,P003,2025-08-01,1,2,66,33.0
H0432_P003_202509,H0432,P003,2025-09-01,1,2,58,29.0
H0432_P003_202510,H0432,P003,2025-10-01,1,1,36,36.0
H0432_P003_202601,H0432,P003,2026-01-01,1,1,55,55.0
H0432_P003_202602,H0432,P003,2026-02-01,1,1,50,50.0
H0432_P003_202603,H0432,P003,2026-03-01,1,4,180,45.0
H0432_P004_202506,H0432,P004,2025-06-01,1,1,24,24.0
H0432_P004_202508,H0432,P004,2025-08-01,1,2,100,50.0
H0432_P004_202510,H0432,P004,2025-10-01,1,3,66,22.0
H0432_P004_202601,H0432,P004,2026-01-01,1,1,21,21.0
H0432_P004_202603,H0432,P004,2026-03-01,1,3,153,51.0
H0432_P005_202506,H0432,P005,2025-06-01,1,2,100,50.0
H0432_P005_202507,H0432,P005,2025-07-01,1,3,144,48.0
H0432_P005_202508,H0432,P005,2025-08-01,1,7,252,36.0
H0432_P005_202509,H0432,P005,2025-09-01,1,4,184,46.0
H0432_P005_202510,H0432,P005,2025-10-01,1,1,35,35.0
H0432_P005_202511,H0432,P005,2025-11-01,1,4,144,36.0
H0432_P005_202512,H0432,P005,2025-12-01,1,2,98,49.0
H0432_P005_202601,H0432,P005,2026-01-01,1,3,72,24.0
H0432_P005_202602,H0432,P005,2026-02-01,1,2,90,45.0
H0432_P005_202603,H0432,P005,2026-03-01,1,3,132,44.0
H0433_P003_202507,H0433,P003,2025-07-01,1,1,50,50.0
H0433_P003_202508,H0433,P003,2025-08-01,1,1,46,46.0
H0433_P003_202510,H0433,P003,2025-10-01,1,1,32,32.0
H0433_P003_202511,H0433,P003,2025-11-01,1,1,49,49.0
H0433_P003_202603,H0433,P003,2026-03-01,1,1,43,43.0
H0433_P004_202506,H0433,P004,2025-06-01,1,1,24,24.0
H0433_P004_202602,H0433,P004,2026-02-01,1,2,90,45.0
H0433_P004_202603,H0433,P004,2026-03-01,1,1,42,42.0
H0434_P001_202506,H0434,P001,2025-06-01,1,1,28,28.0
H0434_P001_202507,H0434,P001,2025-07-01,1,1,22,22.0
H0434_P001_202508,H0434,P001,2025-08-01,1,1,24,24.0
H0434_P001_202509,H0434,P001,2025-09-01,1,1,27,27.0
H0434_P001_202510,H0434,P001,2025-10-01,1,1,45,45.0
H0434_P001_202603,H0434,P001,2026-03-01,1,1,46,46.0
H0434_P003_202511,H0434,P003,2025-11-01,1,1,33,33.0
H0434_P003_202512,H0434,P003,2025-12-01,1,1,56,56.0
H0434_P003_202603,H0434,P003,2026-03-01,1,1,40,40.0
H0434_P004_202506,H0434,P004,2025-06-01,1,1,50,50.0
H0434_P004_202508,H0434,P004,2025-08-01,1,2,52,26.0
H0434_P004_202511,H0434,P004,2025-11-01,1,2,62,31.0
H0434_P004_202512,H0434,P004,2025-12-01,1,1,21,21.0
H0434_P004_202602,H0434,P004,2026-02-01,1,1,60,60.0
H0434_P004_202603,H0434,P004,2026-03-01,1,1,27,27.0
H0434_P005_202509,H0434,P005,2025-09-01,1,1,27,27.0
H0434_P005_202510,H0434,P005,2025-10-01,1,1,48,48.0
H0434_P005_202601,H0434,P005,2026-01-01,1,1,36,36.0
H0436_P001_202506,H0436,P001,2025-06-01,1,1,54,54.0
H0436_P001_202507,H0436,P001,2025-07-01,1,1,25,25.0
H0436_P001_202508,H0436,P001,2025-08-01,1,1,24,24.0
H0436_P001_202509,H0436,P001,2025-09-01,1,2,44,22.0
H0436_P001_202510,H0436,P001,2025-10-01,1,2,92,46.0
H0436_P001_202511,H0436,P001,2025-11-01,1,1,43,43.0
H0436_P001_202512,H0436,P001,2025-12-01,1,1,45,45.0
H0436_P001_202601,H0436,P001,2026-01-01,1,1,60,60.0
H0436_P001_202602,H0436,P001,2026-02-01,1,1,52,52.0
H0436_P001_202603,H0436,P001,2026-03-01,1,2,88,44.0
H0436_P002_202507,H0436,P002,2025-07-01,1,2,68,34.0
H0436_P002_202509,H0436,P002,2025-09-01,1,1,43,43.0
H0436_P002_202510,H0436,P002,2025-10-01,1,1,40,40.0
H0436_P002_202512,H0436,P002,2025-12-01,1,2,56,28.0
H0436_P003_202507,H0436,P003,2025-07-01,1,2,40,20.0
H0436_P003_202508,H0436,P003,2025-08-01,1,2,94,47.0
H0436_P003_202510,H0436,P003,2025-10-01,1,1,59,59.0
H0436_P003_202511,H0436,P003,2025-11-01,1,2,64,32.0
H0436_P003_202602,H0436,P003,2026-02-01,1,1,47,47.0
H0436_P003_202603,H0436,P003,2026-03-01,1,1,25,25.0
H0436_P004_202506,H0436,P004,2025-06-01,1,1,25,25.0
H0436_P004_202508,H0436,P004,2025-08-01,1,1,36,36.0
H0436_P004_202509,H0436,P004,2025-09-01,1,2,68,34.0
H0436_P004_202510,H0436,P004,2025-10-01,1,1,58,58.0
H0436_P004_202511,H0436,P004,2025-11-01,1,3,75,25.0
H0436_P004_202512,H0436,P004,2025-12-01,1,1,33,33.0
H0436_P004_202601,H0436,P004,2026-01-01,1,1,49,49.0
H0436_P004_202602,H0436,P004,2026-02-01,1,2,58,29.0
H0436_P004_202603,H0436,P004,2026-03-01,1,1,59,59.0
H0436_P005_202506,H0436,P005,2025-06-01,1,1,20,20.0
H0436_P005_202507,H0436,P005,2025-07-01,1,4,220,55.0
H0436_P005_202508,H0436,P005,2025-08-01,1,1,38,38.0
H0436_P005_202510,H0436,P005,2025-10-01,1,1,29,29.0
H0436_P005_202512,H0436,P005,2025-12-01,1,1,20,20.0
H0436_P005_202603,H0436,P005,2026-03-01,1,1,38,38.0
H0437_P004_202508,H0437,P004,2025-08-01,1,1,57,57.0
H0437_P004_202511,H0437,P004,2025-11-01,1,1,55,55.0
H0437_P004_202512,H0437,P004,2025-12-01,1,1,45,45.0
H0437_P004_202601,H0437,P004,2026-01-01,1,1,40,40.0
H0437_P004_202602,H0437,P004,2026-02-01,1,1,38,38.0
H0438_P001_202508,H0438,P001,2025-08-01,1,1,60,60.0
H0438_P001_202511,H0438,P001,2025-11-01,1,1,24,24.0
H0438_P001_202512,H0438,P001,2025-12-01,1,1,37,37.0
H0438_P001_202601,H0438,P001,2026-01-01,1,1,54,54.0
H0438_P001_202603,H0438,P001,2026-03-01,1,1,41,41.0
H0438_P002_202507,H0438,P002,2025-07-01,1,1,44,44.0
H0438_P002_202508,H0438,P002,2025-08-01,1,1,56,56.0
H0438_P002_202511,H0438,P002,2025-11-01,1,3,87,29.0
H0438_P002_202512,H0438,P002,2025-12-01,1,2,116,58.0
H0438_P002_202603,H0438,P002,2026-03-01,1,1,24,24.0
H0438_P003_202512,H0438,P003,2025-12-01,1,1,40,40.0
H0438_P003_202601,H0438,P003,2026-01-01,1,1,59,59.0
H0438_P003_202603,H0438,P003,2026-03-01,1,2,62,31.0
H0438_P004_202507,H0438,P004,2025-07-01,1,1,34,34.0
H0438_P004_202510,H0438,P004,2025-10-01,1,1,53,53.0
H0438_P004_202601,H0438,P004,2026-01-01,1,1,41,41.0
H0438_P005_202508,H0438,P005,2025-08-01,1,3,177,59.0
H0438_P005_202509,H0438,P005,2025-09-01,1,3,135,45.0
H0438_P005_202510,H0438,P005,2025-10-01,1,1,23,23.0
H0438_P005_202512,H0438,P005,2025-12-01,1,1,50,50.0
H0438_P005_202601,H0438,P005,2026-01-01,1,1,32,32.0
H0438_P005_202602,H0438,P005,2026-02-01,1,1,30,30.0
H0439_P001_202506,H0439,P001,2025-06-01,1,1,42,42.0
H0439_P001_202509,H0439,P001,2025-09-01,1,1,59,59.0
H0439_P001_202510,H0439,P001,2025-10-01,1,2,52,26.0
H0439_P001_202511,H0439,P001,2025-11-01,1,1,50,50.0
H0439_P001_202601,H0439,P001,2026-01-01,1,3,141,47.0
H0439_P001_202602,H0439,P001,2026-02-01,1,1,42,42.0
H0439_P001_202603,H0439,P001,2026-03-01,1,1,32,32.0
H0439_P002_202506,H0439,P002,2025-06-01,1,1,58,58.0
H0439_P002_202507,H0439,P002,2025-07-01,1,1,32,32.0
H0439_P002_202508,H0439,P002,2025-08-01,1,2,118,59.0
H0439_P002_202510,H0439,P002,2025-10-01,1,1,41,41.0
H0439_P002_202511,H0439,P002,2025-11-01,1,1,35,35.0
H0439_P002_202512,H0439,P002,2025-12-01,1,3,63,21.0
H0439_P002_202602,H0439,P002,2026-02-01,1,1,34,34.0
H0439_P002_202603,H0439,P002,2026-03-01,1,2,60,30.0
H0439_P004_202601,H0439,P004,2026-01-01,1,1,60,60.0
H0439_P005_202508,H0439,P005,2025-08-01,1,1,54,54.0
H0439_P005_202509,H0439,P005,2025-09-01,1,1,22,22.0
H0439_P005_202603,H0439,P005,2026-03-01,1,1,22,22.0
H0440_P001_202508,H0440,P001,2025-08-01,1,1,20,20.0
H0440_P001_202510,H0440,P001,2025-10-01,1,1,26,26.0
H0440_P003_202507,H0440,P003,2025-07-01,1,1,32,32.0
H0440_P003_202508,H0440,P003,2025-08-01,1,1,42,42.0
H0440_P003_202509,H0440,P003,2025-09-01,1,1,58,58.0
H0440_P003_202601,H0440,P003,2026-01-01,1,2,98,49.0
H0440_P004_202506,H0440,P004,2025-06-01,1,1,22,22.0
H0440_P004_202507,H0440,P004,2025-07-01,1,1,44,44.0
H0440_P004_202508,H0440,P004,2025-08-01,1,1,21,21.0
H0440_P004_202510,H0440,P004,2025-10-01,1,1,39,39.0
H0440_P004_202511,H0440,P004,2025-11-01,1,2,62,31.0
H0440_P004_202512,H0440,P004,2025-12-01,1,1,47,47.0
H0440_P004_202601,H0440,P004,2026-01-01,1,1,44,44.0
H0440_P004_202602,H0440,P004,2026-02-01,1,1,49,49.0
H0441_P002_202506,H0441,P002,2025-06-01,1,4,124,31.0
H0441_P002_202507,H0441,P002,2025-07-01,1,1,60,60.0
H0441_P002_202508,H0441,P002,2025-08-01,1,2,118,59.0
H0441_P002_202509,H0441,P002,2025-09-01,1,4,124,31.0
H0441_P002_202510,H0441,P002,2025-10-01,1,2,70,35.0
H0441_P002_202511,H0441,P002,2025-11-01,1,2,78,39.0
H0441_P002_202512,H0441,P002,2025-12-01,1,2,56,28.0
H0441_P002_202601,H0441,P002,2026-01-01,1,2,80,40.0
H0441_P002_202602,H0441,P002,2026-02-01,1,2,68,34.0
H0441_P002_202603,H0441,P002,2026-03-01,1,2,56,28.0
H0441_P004_202507,H0441,P004,2025-07-01,1,1,24,24.0
H0441_P004_202510,H0441,P004,2025-10-01,1,1,46,46.0
H0441_P004_202512,H0441,P004,2025-12-01,1,1,39,39.0
H0441_P004_202602,H0441,P004,2026-02-01,1,1,43,43.0
H0442_P001_202512,H0442,P001,2025-12-01,1,2,106,53.0
H0442_P001_202602,H0442,P001,2026-02-01,1,1,58,58.0
H0442_P002_202506,H0442,P002,2025-06-01,1,2,80,40.0
H0442_P002_202507,H0442,P002,2025-07-01,1,2,118,59.0
H0442_P002_202508,H0442,P002,2025-08-01,1,5,165,33.0
H0442_P002_202509,H0442,P002,2025-09-01,1,2,42,21.0
H0442_P002_202510,H0442,P002,2025-10-01,1,2,104,52.0
H0442_P002_202511,H0442,P002,2025-11-01,1,3,153,51.0
H0442_P002_202512,H0442,P002,2025-12-01,1,3,84,28.0
H0442_P002_202601,H0442,P002,2026-01-01,1,2,96,48.0
H0442_P002_202603,H0442,P002,2026-03-01,1,2,78,39.0
H0442_P003_202506,H0442,P003,2025-06-01,1,1,29,29.0
H0442_P003_202507,H0442,P003,2025-07-01,1,1,37,37.0
H0442_P003_202508,H0442,P003,2025-08-01,1,2,100,50.0
H0442_P003_202509,H0442,P003,2025-09-01,1,1,51,51.0
H0442_P003_202510,H0442,P003,2025-10-01,1,1,39,39.0
H0442_P003_202512,H0442,P003,2025-12-01,1,1,47,47.0
H0442_P003_202601,H0442,P003,2026-01-01,1,1,25,25.0
H0442_P003_202602,H0442,P003,2026-02-01,1,2,64,32.0
H0442_P004_202508,H0442,P004,2025-08-01,1,1,50,50.0
H0442_P004_202512,H0442,P004,2025-12-01,1,1,49,49.0
H0442_P004_202601,H0442,P004,2026-01-01,1,1,46,46.0
H0442_P005_202506,H0442,P005,2025-06-01,1,1,40,40.0
H0442_P005_202507,H0442,P005,2025-07-01,1,1,43,43.0
H0442_P005_202508,H0442,P005,2025-08-01,1,2,46,23.0
H0442_P005_202509,H0442,P005,2025-09-01,1,1,31,31.0
H0442_P005_202511,H0442,P005,2025-11-01,1,1,54,54.0
H0442_P005_202601,H0442,P005,2026-01-01,1,1,60,60.0
H0442_P005_202603,H0442,P005,2026-03-01,1,4,120,30.0
H0443_P001_202506,H0443,P001,2025-06-01,1,3,78,26.0
H0443_P001_202507,H0443,P001,2025-07-01,1,1,23,23.0
H0443_P001_202508,H0443,P001,2025-08-01,1,3,126,42.0
H0443_P001_202509,H0443,P001,2025-09-01,1,3,78,26.0
H0443_P001_202510,H0443,P001,2025-10-01,1,2,64,32.0
H0443_P001_202511,H0443,P001,2025-11-01,1,1,31,31.0
H0443_P001_202512,H0443,P001,2025-12-01,1,2,98,49.0
H0443_P001_202601,H0443,P001,2026-01-01,1,3,174,58.0
H0443_P001_202602,H0443,P001,2026-02-01,1,3,114,38.0
H0443_P002_202509,H0443,P002,2025-09-01,1,1,38,38.0
H0443_P002_202512,H0443,P002,2025-12-01,1,1,41,41.0
H0443_P002_202602,H0443,P002,2026-02-01,1,1,26,26.0
H0443_P003_202508,H0443,P003,2025-08-01,1,2,74,37.0
H0443_P003_202509,H0443,P003,2025-09-01,1,2,40,20.0
H0443_P003_202511,H0443,P003,2025-11-01,1,3,162,54.0
H0443_P003_202601,H0443,P003,2026-01-01,1,1,48,48.0
H0443_P004_202506,H0443,P004,2025-06-01,1,3,138,46.0
H0443_P004_202507,H0443,P004,2025-07-01,1,4,96,24.0
H0443_P004_202508,H0443,P004,2025-08-01,1,4,220,55.0
H0443_P004_202509,H0443,P004,2025-09-01,1,4,80,20.0
H0443_P004_202510,H0443,P004,2025-10-01,1,5,215,43.0
H0443_P004_202511,H0443,P004,2025-11-01,1,4,180,45.0
H0443_P004_202512,H0443,P004,2025-12-01,1,2,70,35.0
H0443_P004_202601,H0443,P004,2026-01-01,1,1,40,40.0
H0443_P004_202603,H0443,P004,2026-03-01,1,2,102,51.0
H0443_P005_202507,H0443,P005,2025-07-01,1,2,58,29.0
H0443_P005_202508,H0443,P005,2025-08-01,1,3,63,21.0
H0443_P005_202509,H0443,P005,2025-09-01,1,1,45,45.0
H0443_P005_202510,H0443,P005,2025-10-01,1,2,58,29.0
H0443_P005_202512,H0443,P005,2025-12-01,1,3,117,39.0
H0443_P005_202601,H0443,P005,2026-01-01,1,1,42,42.0
H0443_P005_202602,H0443,P005,2026-02-01,1,1,53,53.0
H0443_P005_202603,H0443,P005,2026-03-01,1,1,22,22.0
H0444_P001_202507,H0444,P001,2025-07-01,1,2,80,40.0
H0444_P001_202508,H0444,P001,2025-08-01,1,3,102,34.0
H0444_P001_202510,H0444,P001,2025-10-01,1,3,72,24.0
H0444_P001_202511,H0444,P001,2025-11-01,1,4,148,37.0
H0444_P001_202601,H0444,P001,2026-01-01,1,3,93,31.0
H0444_P001_202602,H0444,P001,2026-02-01,1,1,45,45.0
H0444_P001_202603,H0444,P001,2026-03-01,1,1,42,42.0
H0444_P002_202506,H0444,P002,2025-06-01,1,1,29,29.0
H0444_P002_202507,H0444,P002,2025-07-01,1,3,75,25.0
H0444_P002_202508,H0444,P002,2025-08-01,1,1,43,43.0
H0444_P002_202510,H0444,P002,2025-10-01,1,2,50,25.0
H0444_P002_202512,H0444,P002,2025-12-01,1,1,23,23.0
H0444_P002_202601,H0444,P002,2026-01-01,1,2,116,58.0
H0444_P002_202602,H0444,P002,2026-02-01,1,2,90,45.0
H0444_P003_202506,H0444,P003,2025-06-01,1,2,108,54.0
H0444_P003_202507,H0444,P003,2025-07-01,1,6,330,55.0
H0444_P003_202508,H0444,P003,2025-08-01,1,4,108,27.0
H0444_P003_202509,H0444,P003,2025-09-01,1,7,217,31.0
H0444_P003_202510,H0444,P003,2025-10-01,1,5,250,50.0
H0444_P003_202511,H0444,P003,2025-11-01,1,2,88,44.0
H0444_P003_202512,H0444,P003,2025-12-01,1,6,234,39.0
H0444_P003_202601,H0444,P003,2026-01-01,1,5,185,37.0
H0444_P003_202602,H0444,P003,2026-02-01,1,5,160,32.0
H0444_P003_202603,H0444,P003,2026-03-01,1,9,225,25.0
H0444_P004_202506,H0444,P004,2025-06-01,1,4,184,46.0
H0444_P004_202507,H0444,P004,2025-07-01,1,5,135,27.0
H0444_P004_202508,H0444,P004,2025-08-01,1,3,99,33.0
H0444_P004_202509,H0444,P004,2025-09-01,1,9,504,56.0
H0444_P004_202510,H0444,P004,2025-10-01,1,7,147,21.0
H0444_P004_202511,H0444,P004,2025-11-01,1,2,84,42.0
H0444_P004_202512,H0444,P004,2025-12-01,1,3,135,45.0
H0444_P004_202601,H0444,P004,2026-01-01,1,4,188,47.0
H0444_P004_202602,H0444,P004,2026-02-01,1,3,138,46.0
H0444_P004_202603,H0444,P004,2026-03-01,1,3,126,42.0
H0444_P005_202506,H0444,P005,2025-06-01,1,4,180,45.0
H0444_P005_202507,H0444,P005,2025-07-01,1,2,52,26.0
H0444_P005_202508,H0444,P005,2025-08-01,1,2,42,21.0
H0444_P005_202509,H0444,P005,2025-09-01,1,3,120,40.0
H0444_P005_202510,H0444,P005,2025-10-01,1,4,112,28.0
H0444_P005_202511,H0444,P005,2025-11-01,1,2,116,58.0
H0444_P005_202512,H0444,P005,2025-12-01,1,4,120,30.0
H0444_P005_202601,H0444,P005,2026-01-01,1,4,92,23.0
H0444_P005_202602,H0444,P005,2026-02-01,1,4,124,31.0
H0444_P005_202603,H0444,P005,2026-03-01,1,3,147,49.0
H0445_P001_202508,H0445,P001,2025-08-01,1,1,51,51.0
H0445_P001_202509,H0445,P001,2025-09-01,1,1,27,27.0
H0445_P001_202510,H0445,P001,2025-10-01,1,1,49,49.0
H0445_P001_202511,H0445,P001,2025-11-01,1,1,56,56.0
H0445_P001_202512,H0445,P001,2025-12-01,1,2,66,33.0
H0445_P001_202602,H0445,P001,2026-02-01,1,2,96,48.0
